"Rownames"	"R0.1.1"	"R0.2.1"	"R0.3.1"	"R0.5.1"	"R0.6.1"	"R0.7.1"	"R0.8.1"	"R0.9.1"	"R0.10.1"	"PR.2.1"	"PR.3.1"	"PR.4.1"	"PR.5.1"	"PR.7.1"	"PR.8.1"	"PR.9.1"	"PR.10.1"	"ER.1.1"	"ER.5.1"	"ER.6.1"	"ER.7.1"	"ER.10.1"
"288"	"SCARNA1"	3.40840297831694	3.2951171463729	3.11175320532587	4.12460229772911	2.87424369119233	-1.1185250786157	3.15660671888728	3.21363603711252	3.1237795137449	4.57040036565867	3.9191220227713	4.5080631956591	2.32926742610945	3.80777050096108	4.29671880743535	4.01212732903426	4.01015031032211	4.05093606245151	4.92944519779364	3.79580212469556	4.32823634608832	4.6071188256379
"289"	"GLRX"	4.21894244735708	4.09074086961314	3.98987116298166	1.68183720725736	4.4225296983288	4.04930091951218	3.42275112445574	4.71076375273057	4.86565525371902	5.59503343017326	6.42969317488802	4.89635704423303	5.89255636450177	4.8391917848007	6.24968198354451	5.00712285113966	4.77319884033939	3.66622684896261	3.67519983761551	4.79414062312648	4.2287574408225	5.51072562232882
"290"	"CAV1"	6.01616308558789	5.91242606563676	6.00875302999362	3.59349547467292	4.00901401581608	3.47996768105901	5.24924238264883	4.74925466838673	5.20436445832439	7.67186802207124	5.58879741573982	6.31059790685377	7.20340170054342	5.89838430132391	6.02548505811765	6.29325612419398	5.73534612918173	5.2018355013611	5.50767380994882	5.76712173603594	4.38117472090475	7.48570746922878
"291"	"BDNF"	1.69540509231657	1.16593455620796	2.56378450101666	0.983748822033555	2.9737299500494	3.13761930639327	2.64715844518618	1.88468998076424	1.65491348762892	0.790830591891592	-0.739557393807006	1.16436372996379	-0.800017185975006	0.35700920009755	0.548319223564967	0.931446630222487	1.05086249838605	2.28835992857462	1.3964154510779	3.12431499923015	1.04416634329384	0.889696692629951
"292"	"GSTO2"	4.54341083985989	4.72894290610908	4.86100879770184	4.76070434327985	3.57491146123132	4.42577996632855	4.3634689299986	5.07311586313763	5.03875972571559	1.92326064911086	3.50584414807847	4.36272615838165	4.55897915454391	3.78834805092757	4.05422675641274	1.373980752154	3.67749627448507	3.58609723647111	3.97231596695536	4.61594588207292	3.92247975027333	0.765502598512901
"293"	"KIAA1755"	2.86151853861418	3.34806019638662	2.53948268038701	-0.0175290687985283	4.95159327486606	3.47356372588558	4.53489033768564	2.07630631037656	2.5785301189739	3.47462988256769	-0.760154282376531	2.34015465303615	2.1567529599249	0.816994795421824	0.00967641516539874	2.02984717628815	0.792668910403942	1.18587322591972	0.938926192083668	0.320000155554813	1.96863123632897	2.72563293795283
"294"	"RCAN1"	3.78198592402621	3.18489777644882	4.12497371364144	1.93640647438282	1.99819360600338	3.10885519562937	2.67589045866107	4.69053231154488	3.14589220522997	5.01184759979338	5.75573249837065	2.95979121050511	4.42577996632855	3.71130089823575	4.63792272250844	4.0396072910207	4.30329284875827	3.75069281489313	3.27499681071013	4.48553406164728	3.47604155026121	4.76928858143292
"295"	"ADGRB3"	1.46396184701697	2.75811694617115	3.18225042468409	5.01374303064234	3.97073831991946	3.2807097301991	4.33804563809732	3.22570749251977	3.36584971009788	2.95395299456453	-1.1185250786157	1.80314358122102	1.54244431798841	2.05179971720178	-0.969616479455816	3.41347225849186	0.645171466974358	3.7648338780659	-0.481577635961481	0.767417846625853	3.74634627959091	3.15034939178943
"296"	"LRRC71"	2.52478364101617	1.06380581442558	2.01352220003302	2.74491579874693	4.63858882517001	5.26201417424384	4.60072945446983	2.40787834963478	3.09767307878517	2.888873184558	1.32267123454304	3.03227847724936	1.88058827661967	1.66759551202894	2.59510573203262	1.14198686674988	0.580894550240667	2.16568837078337	2.15070151893185	1.12528811854541	2.016383902399	2.15412603971024
"297"	"GAB3"	1.55811414860762	2.65476772319049	0.809594262305581	-1.52378990684841	1.04912576086672	3.30633591987204	0.400299033582663	2.47276047973113	1.86111654803675	4.43493181382222	3.66265281504614	2.90755945508164	2.96221594333737	2.8678973931522	3.08766690344129	3.39004275674289	2.05813999857153	1.64013337527817	1.24435090091707	2.9342752179691	1.32956359255554	4.26901537063949
"298"	"C16orf74"	-1.33081442093857	-1.47508482279265	0.712927022114615	2.1056209769957	-0.415399984184829	-0.328307921097631	1.63070876341016	-0.733398183289146	0.198675128269278	2.15329014906412	2.55095036982488	0.531958529588041	1.06216003065665	-0.513858679094194	2.58291443907403	0.938926192083668	1.06053900591668	2.21859221113193	1.88870934093621	0.641039610605579	0.423204759038553	1.6076563358635
"299"	"LZTS1"	0.708819978285305	3.11640070157553	2.63603227091644	1.50708812586915	1.23552229714101	0.428428375793823	2.30023679929737	2.16208246839606	1.81505093996499	3.53526204443398	1.32806692625637	1.89272887249846	3.4522901350098	3.33667944302149	6.35451147591248	2.86028051174397	4.04781022799751	1.85814394441982	4.98943737279268	2.56824397752026	1.61998964064377	4.89415063735366
"300"	"SOX17"	8.31750210124527	6.93583566576425	8.56963234350554	8.62727961880639	6.42931110549966	7.38052745444737	8.09456286680521	9.45075649799369	9.3615674765977	5.84535658870695	6.52571977430533	8.15808021017702	6.42931110549966	6.80412210477112	5.97838641795581	7.34270474044722	7.74318241637014	7.21591480356199	7.6216367900167	7.73637792248505	7.82851820489097	4.66211159470088
"301"	"PRRT2"	5.4632353053491	5.47924659234217	4.71538994931243	5.88265162575487	4.97627186438101	5.55528145755895	6.5616987024234	2.78247306530964	3.50929429349346	3.81836533104123	3.53953048976192	4.34267625386167	3.5259206437644	5.21231189025716	3.03101681865205	3.18598879047028	3.40435408258838	4.32785207696094	5.1712279051522	3.18053526723449	2.74746071213278	4.32675535495259
"302"	"SPOCK3"	-1.7867928584488	0.607634453000645	2.46079338673441	1.95421316423222	1.34798858334878	0.858076640822943	2.34253012540918	-0.00369684287418437	-1.48972271660889	-2.02458478968735	-3.74577550981201	-2.44708338555486	-2.76038271206424	-2.12066391491435	-1.74170247793057	-1.52378990684841	0.975000249927433	1.09093350165454	1.76451792468481	-1.68223510750902	0.657437396569373	-3.40336234074328
"303"	"FAT2"	5.89971167191415	8.68223327245035	6.60079344123358	2.91428417948724	6.61234825851058	6.94837704877969	5.74466715401643	7.16285345769104	7.99489326888767	4.46471037919987	5.76129799541271	7.03369593264526	6.42087272762046	5.09094079279396	3.01159806607673	5.06996671874772	4.74392673474558	5.0330394280767	2.57424481957753	3.70914185051346	5.40236726471123	4.69940865499531
"304"	"SLC4A8"	3.9755432216768	4.88934778951938	4.94517213628408	4.67484176971266	5.45131512885392	5.13761621963253	5.08167615626949	4.36855545530669	4.98753594232462	3.54192981226735	3.45909638125891	3.66622684896261	3.2413090335244	2.93784737447125	3.79273377600211	3.39357392066121	4.92333467114201	4.4243418013633	6.61027543219865	3.01278838908469	3.76265333507155	2.92661086471109
"305"	"GNG2"	1.01765124287999	2.12540291429544	1.82814494923178	1.04416634329384	-0.356849722354192	0.292891327720441	2.51139575210457	1.91819091027941	-0.143589905745338	3.90672209312849	2.54527138236005	2.08381016828105	3.00331836492907	2.37218093474337	2.49120394797903	2.73963993304778	2.46154015122497	0.826386269507897	2.0106700303275	2.26643621077753	0.162398177939017	3.91367858252574
"306"	"TRBV7-7"	8.72917622105544	7.9247487798532	8.05485068168136	7.79938670633319	7.97768790518173	7.57820416252031	8.76426490068866	8.97293729293932	10.359004172013	6.43508987599495	2.83367371693581	10.1430034048599	7.97228215038969	3.13136021017976	3.38850384242528	8.8259753045377	8.52083150429337	3.39309657948615	2.82436396051748	8.72004516438556	5.63623078521581	6.06537093736988
"307"	"CNGB1"	1.11434249781271	2.37613976069813	0.375113931936994	1.55188616890596	3.51353287200487	4.82655279306498	3.7845753990048	2.97741343124834	2.57268638590885	-0.621085514630594	2.65744953090857	0.433185543073997	1.60388627913466	1.98429149986003	1.07774914371504	2.98088999016215	-1.52378990684841	0.171114499945773	-0.430430542045239	2.016383902399	2.05269490477392	-1.33081442093857
"308"	"CAPSL"	1.03078882316988	0.192704340526539	3.70515246675511	3.09541641568672	3.22295684323076	2.09679051899409	4.1430778727136	-0.241444993450084	1.08759171288832	1.02909651914842	-1.16894085490828	-0.135591091673072	-0.638085370169586	-0.314856965277356	-0.183568448187235	-0.656948244815211	2.95089282487739	2.10658352386186	1.73925188976602	1.25515061522642	-0.215925168783354	-2.5077367243244
"309"	"PNMA5"	3.86625398213464	-0.430430542045239	3.37503341365061	3.30180561729128	2.76402391236749	4.45770511525284	1.43458840119472	-0.167532009255469	1.90294956057608	0.380219158961899	0.78663176708762	0.841322085945866	-0.51899282177989	-0.287296048272448	1.19067997161824	2.31022957212547	0.24204912725968	2.2031966796933	1.43072766224861	1.40183311199898	0.192704340526539	-1.47508482279265
"310"	"TSPO"	4.55828367347715	5.63871871103538	5.01561653589114	4.45597275640416	-0.953202622706043	1.04067512524249	3.51728857419751	3.93263421754155	2.16750136288133	5.22626631404935	5.81624450317129	4.07975486396706	5.30949344817909	5.22207374782454	5.80227443471008	5.62352309807226	5.30323177529253	4.91653591698332	3.45708119805913	5.47042354608699	3.39004275674289	5.40526627015925
"311"	"SLCO2B1"	4.07392645216029	5.13133026629256	4.14418544361132	1.86920939172325	2.12175507940789	4.06857172335105	1.93229101112158	3.32037125327844	3.71896428580416	5.59350639890541	5.14323320676286	3.9403336106462	4.78538249278922	5.12559977324533	4.8715804121953	5.80592314320025	4.32562992584799	3.40284985702917	2.85019348805965	5.10384986384119	3.33767045212248	6.60040835383828
"312"	"GBGT1"	2.42762018263422	2.72692573246865	1.87948746083728	2.15941724972416	0.238988203991843	-0.669761354855914	-0.820697591035207	-0.609463930313578	0.882502898468339	3.1756344762369	3.39309657948615	1.36307216260782	2.28917008230035	2.20400533101313	3.30483629928846	2.8678973931522	2.72953564030868	1.37661540183034	0.311810378519408	1.55188616890596	1.7958258183418	3.56668948697717
"313"	"ACY1"	2.23191534861215	1.28590987491022	0.440870351911696	2.87990529217917	3.48182496190659	3.46002730028821	2.06486521167138	1.78802216984454	2.03471494583054	1.22041941116739	1.30129356720713	1.40716573475409	2.15156050922931	1.85616202923453	1.16742486265527	-0.460568163794542	-0.406113315945607	1.38983066158944	1.08759171288832	0.430836798358643	2.11733323348884	1.22654092942672
"314"	"POTEH"	0.128751699573889	3.41295539777622	2.53275827804673	3.98549524147761	5.5296368375056	4.35417990097751	4.18008158227003	2.50919350294082	2.09121610946471	-2.76038271206424	-0.258145753677034	4.6152545072457	-0.361265727982854	-1.83430046853997	0.765502598512901	1.93527857744921	0.931446630222487	1.04067512524249	-1.0225458323872	3.19249864729924	4.96538078472702	-1.27181192350412
"315"	"DRAM1"	2.96963472055986	2.30023679929737	2.70121094619183	1.20139351055549	1.79790358394296	3.0183370811499	2.50257334386401	1.9069382917564	2.25609746415518	3.82876299439806	5.04707211572886	2.70799185084319	2.58291443907403	2.78779485241795	4.84793229872899	4.22990957691535	3.38100160880599	2.58362000495108	1.72711471121473	3.16609622366545	2.73707350587783	3.24666925784795
"316"	"COL25A1"	0.375113931936994	2.80614420643634	5.44082536655416	5.63381334976844	5.01978989734111	3.18225042468409	4.40627774511161	2.63329903500442	4.49750033657093	3.88527779751166	1.47433024443528	2.52320336844509	1.69321740097889	-0.712367329308848	3.38153390044206	2.19197798552526	3.32858276924845	0.605570841227542	0.0676866479003193	3.01586909923562	0.798155380046712	3.40942492859718
"317"	"CAV2"	1.64576638969196	2.3593980680649	1.40864679648441	0.24204912725968	-1.46055107936957	-1.64398148680464	0.520069934032183	0.282111807257859	-0.0728250682684504	1.94229732921772	1.29283386765215	0.46497387339321	2.65207074340719	1.77576086626792	2.61368926182942	1.93837065817057	1.42303008978884	1.58938776030129	1.01098365754313	1.09865790184314	0.317459821611184	2.31524855308428
"318"	"CSF2RB"	3.53904860061184	4.62363085710127	3.48474116737119	1.29857130911566	3.98504398410908	3.83502743289324	3.19753612671433	3.92499867377669	4.59329329307609	7.33961576692705	6.40650388819477	5.78634394480424	4.49567891025808	4.99495932969407	5.89971167191415	6.39708322738142	4.26830334478925	2.43076127118309	3.09423114902374	4.48919011050898	4.18158311044828	6.66250426273431
"319"	"INHA"	3.72692616985722	4.28534503850759	2.53494246550484	2.81788391779436	2.913055510564	3.98865657102418	4.28717829345891	2.34015465303615	2.09955994965957	1.48941800201072	2.05725590153567	0.699007804803751	1.88674176906473	2.96411218917026	4.75027594282578	1.15188604368197	1.6746226184824	2.95609985281153	2.05915279156879	1.53617863765105	1.46129164241557	2.33179028158896
"320"	"NR4A3"	6.49677323375007	6.7333134450484	7.06033981006034	4.31988917493253	4.16662627135329	1.94229732921772	5.47328683480453	4.2410512190968	4.54372995455412	6.3667201277376	5.92671707695784	4.33589926279495	2.90755945508164	2.17127289842708	3.81877635562436	2.63531404333907	1.83255511913027	2.53801989465077	2.38646091388809	2.91979634570118	1.51448729746741	2.2363391393527
"321"	"THBS3-AS1"	3.15323898964927	2.42995538496639	3.63700147612276	5.79521770889584	4.5851781206393	5.03240864981661	4.40131070591387	2.48741616818615	3.70110748156752	1.96958885428021	3.30078131246035	3.76432582366435	2.20933203352559	2.40949222149144	2.4793962661103	1.94323927039577	2.77540413858859	3.00452708681912	4.01212732903426	2.54248604672612	3.45134161583363	3.24289506384878
"322"	"PCBP3"	0.665970189261985	2.26894868886129	1.30129356720713	-0.254130307138666	1.76903466593411	0.143300195637152	1.86013190799458	2.55711223115086	1.89370582220522	3.27071829648714	5.34944266226424	2.57042956776438	2.64498059674174	2.41830654734488	3.70244032222965	2.37613976069813	2.1703282683173	2.19114381564294	0.747325896343624	4.69345732040043	0.49120003877188	3.4886327792166
"323"	"KIF6"	2.37380135621474	3.24235400348926	0.587687999825063	2.56303053518355	3.41688020527482	4.13969592731845	3.63380837087644	1.74815313221186	1.6631151418721	0.678452782081187	1.42303008978884	0.792668910403942	0.670155853207805	2.08089358036406	2.08292232847257	0.907984491982155	2.07535971260602	1.60884136948496	1.14342585699019	2.94088981613836	2.45928268469581	0.359411696002884
"324"	"PIEZO2"	3.0189207040774	3.98987116298166	3.77645791102861	2.39834026269626	6.02316185363913	5.59604624314562	6.49100668561275	5.48616728509791	4.8664002776287	8.84404594929036	4.50602765916196	6.83342391826794	6.30247101432905	5.4538640820002	5.37495656861819	8.27554332056084	6.94493455367839	5.12559977324533	5.99109512913502	7.35656952963472	3.54743509402995	8.02489160183918
"325"	"ADAMTS14"	1.65607941738741	2.65678291273468	3.1592821011452	2.66836113436203	3.62534660318317	2.88485480532148	3.72874184019058	2.49720112986347	4.30874118340267	5.43357231577606	3.95958531546609	3.62628681318335	4.00028913240728	5.01659471341631	4.40777242597799	4.57416351469861	6.13716659620776	2.6009060899154	3.49911436120508	4.27928249669599	2.01828730829328	6.47912408891755
"326"	"TRBV7-6"	8.26567738342071	6.79321360863829	7.36095581718295	7.34900399449148	7.6687404546098	7.81214744580125	7.71719706472627	8.87590409524652	9.87924438309031	6.33671222184659	1.93433735903166	9.9226440846684	7.25313752107244	3.44602248038201	1.84777873033552	8.38640586242736	7.67265661424333	2.86852150624253	2.77540413858859	8.30428764751387	5.55751050490165	4.77383792337413
"327"	"CD52"	4.48214305695975	4.05969791532065	4.14543324850735	2.76660767557741	4.07312294025717	3.52163091147209	2.74746071213278	4.1019654932592	2.16208246839606	7.22635278285221	5.27615275839802	4.69086917264508	5.62319921048625	3.15494470904125	6.4664667368287	6.13302853513073	4.52601071103514	3.21312920530015	2.55856167310327	5.7369323194554	4.03223274484161	5.948790552923
"328"	"SKIDA1"	6.40318481082079	2.770518347327	6.39483004139923	7.20642444661602	6.68334603188595	3.09595431527042	4.6078024519671	5.70837931159447	6.80455452921725	3.64575584093333	1.27863387942293	5.53311633985389	2.66091126587321	2.34969151896172	4.45985084999602	3.46445555976554	3.55271735189263	3.9646924645758	6.13889948037127	5.78765550748574	1.74140767956675	3.96152432791899
"329"	"VENTX"	1.96124005591432	2.2221572178598	1.19830545851904	1.33394015789052	2.04531654632777	1.93527857744921	0.341499397403299	0.317459821611184	2.64299883018167	2.82998425027228	4.44402451356223	2.34969151896172	2.05269490477392	3.57632996108196	3.20944549305898	3.73494125424943	2.31433868195895	1.62484984892301	1.20281062411013	1.92937354357751	1.53735560550758	3.78539928769282
"330"	"CYB5R3"	6.39360939257582	7.78141663985383	6.90470281912173	5.90223608263587	4.13550063297985	5.7491758238267	6.53509291500799	6.42622441337506	5.90660288545217	7.7751233174244	7.19996117999807	6.78189345488486	7.90158090139045	7.62635279947021	7.78488040035916	7.13120399680634	7.15403139080257	5.77795680566145	6.34074931715955	6.98083806844284	6.59137921309692	8.69761251829741
"331"	"NANOG"	2.48741616818615	2.48668244404697	1.77702921221923	2.9452615351838	3.43914893879046	4.17624823970839	1.93837065817057	0.780951691558935	2.46370356346379	1.06879452617604	1.4217672971136	1.30698478311487	-1.26009158253258	2.51883545676553	2.3593980680649	0.601356888257302	2.50257334386401	1.40864679648441	2.11646673555959	-0.287296048272448	2.11115190866147	0.0741564329286177
"332"	"HOMER2"	6.78706337600851	5.80296094693052	4.59465489210129	4.07195798793738	6.55845382738555	6.32155840822166	4.82294634320331	6.13095274868197	5.83133416847901	1.91632722670371	4.65106542634622	4.15451171255251	4.96698834113112	4.94227204909425	3.96075262152407	5.51285974802471	4.04584899246901	6.18865934150125	4.05264410235966	5.81943593212324	4.11779707879265	2.26811457525573
"333"	"LLCFC1"	5.36075455462816	4.53218769316463	3.74502520293525	5.66650044339061	7.09123263459757	6.6783093583058	6.11317227741122	4.6270147026282	5.33053780092005	4.03106252663459	3.0803768597402	6.06537093736988	2.79572346252693	3.83808858362887	2.03376550090209	3.52364487488252	4.40238417239331	4.22082583811138	6.48903127322546	4.91977368215681	3.57242785322152	4.5121460526963
"334"	"TENM3"	2.79893049763581	5.4843172149603	4.09542663696981	4.19137793161275	3.40385532904357	3.23914685161586	6.55570925443902	5.95974716404609	5.71698608601272	6.10704503912013	4.52837419224767	5.04481133823807	6.63151980071718	6.129618036992	6.20056638049382	6.94886606420487	7.89010807549205	5.19903982907342	4.96922827041453	6.17449501119686	4.55126211427831	7.09020423555086
"335"	"GPR20"	1.55188616890596	1.77576086626792	2.44069322732926	4.16135480285332	1.59795931479243	3.16670624664044	2.74429064205648	2.66155128061575	1.91632722670371	0.826386269507897	2.49265231532932	1.56301726472936	1.67577912802109	0.35443091109222	2.91365712910811	0.143300195637152	-0.279090948547887	0.116762618463603	3.43531184810273	-0.540761437656269	1.36435720642031	1.22935157321868
"336"	"PNCK"	3.10772649303577	2.10929996707366	5.60789827455252	4.33804563809732	3.52730474250814	4.28898565738013	4.71834960126782	5.57584782317333	4.30329284875827	-0.969616479455816	3.86757565978523	0.655500575533098	5.4122046201386	0.314296477121516	3.00452708681912	0.408324552018252	1.90786521026486	3.22126806464782	5.01530261385849	2.52478364101617	3.29615790400051	-1.90772193167579
"337"	"TRGV5"	2.36423958763658	1.36982004686354	2.4811779237383	2.30187818982101	4.02983417432436	3.92742576838469	0.479468374002458	2.68213304654648	2.76594306898798	4.90446557788348	4.43101390009169	4.85767462390602	4.03723795602201	3.74502520293525	5.54736694761275	1.57969115562334	1.98047336639626	4.06971898040226	2.56378450101666	5.03463323500366	3.03507827821198	4.19978946858328
"338"	"CYP3A4"	2.3593980680649	2.57192947125935	-0.83566613611834	2.03570901883969	3.17889539235955	3.27499681071013	1.85293680827432	2.07160485376671	2.50633261385872	1.47553358115994	0.692970449032337	1.87331231324611	0.064491245614799	0.975000249927433	0.0873460923216962	1.54598365246045	0.1531870344523	0.397636289679193	2.72822607221714	1.73362341973787	-0.151499848483585	0.48654173689925
"339"	"LXN"	3.10720484765685	4.90739608032803	4.27558990451026	3.16109731193365	2.49639867102463	3.4605101018553	3.66046032543347	4.8020422970098	3.70379587364137	6.39483004139923	4.59229624724743	5.13316674008937	6.17746086920301	4.83322674563623	4.52635169314102	5.37064366316607	4.88060766962039	3.36982275354713	3.17617590756096	5.37124108858302	3.30432291099268	6.35633537254491
"340"	"TMEM200A"	3.35167710885147	4.32346631383425	4.68057744694678	1.84546564675231	2.9870391737303	1.36696926588481	2.86088993930416	3.40435408258838	3.2636330272457	5.25200740507482	5.04100568613398	3.84719697443361	4.81312954622925	3.23005616689777	5.79849193821528	4.96922827041453	5.03652398260525	2.24164611674377	3.45565268664296	4.40062060327668	3.13871854055652	5.14071456824658
"341"	"ATP6V0C"	2.65957512466011	2.93369718960931	4.25689299851079	3.37994513859384	-1.17946331624251	0.097596293389647	0.859960894152981	1.93229101112158	0.346895768283054	2.33672128169761	4.56103351637104	2.26475361652505	2.36345555263232	3.02352866401284	4.46761201199365	3.06548141862389	3.82794047541232	3.41989896471026	2.73899498580599	2.45179647275209	3.52017733400544	2.9446923343914
"342"	"LRTM1"	1.76903466593411	2.47195220433103	0.628019496978381	1.16742486265527	0.816994795421824	0.670155853207805	1.42303008978884	0.792668910403942	0.676461528098299	-1.37000528897012	1.00060779107323	-0.58124154868928	-0.0836114015985494	-1.52378990684841	-1.21342871611815	0.951078105659858	-0.843075347779384	-0.241444993450084	3.45182316866702	0.704858863598346	-2.57575626982724	-1.16894085490828
"343"	"SOX6"	4.99938873985157	5.66231011393903	6.3154413216875	7.80318114199562	5.75573249837065	5.14834341737479	5.41713127449631	6.38424611903055	6.73723407216822	4.87836780678896	4.11191517142885	4.97179612277027	4.48553406164728	2.5901913872148	5.85733221671759	4.91135726304134	6.3418395402027	5.61713826855502	5.02353924651154	5.06237631644551	5.9247303893378	4.60038755521208
"344"	"CCND1"	9.61059971936258	8.17587570351113	8.60099119016104	6.36898833433132	10.7870840311228	8.04258416915252	9.58590130457992	8.40726204807956	8.84927702555552	7.23968180029358	7.41187577868956	7.37351109105179	7.68573141290448	7.88701981555366	7.26304460885343	6.58851912445484	8.47271183022992	8.34904939136282	7.74053383857425	6.5074057882346	8.85453902621206	7.7015710350897
"345"	"CD177"	-0.415399984184829	-1.24911811489045	1.87540592632409	1.59060678990188	3.78282489254948	3.55607963817547	1.56301726472936	3.37650545332693	2.0554904467425	-1.46055107936957	1.50708812586915	2.22661118721789	2.23278392261	-1.15840775169878	0.659473380999103	0.00626953388674778	-0.891204646903537	0.496206270921436	-1.55421677777476	-1.60668662553113	1.0939598730913	-1.00327238120867
"346"	"CFAP43"	5.03557782924977	4.12041681992974	5.02862924958286	7.34962098082123	5.40084095288171	5.52611200252931	5.80783192130634	3.28280883332332	3.41639612602969	4.37274395714766	3.84377235363579	5.15491971647166	3.12483534549146	2.69916398442322	2.83243798873001	3.2775890338463	3.02004478456335	2.35123888797185	4.64833567366464	6.13613822278703	3.45611500359333	2.19282941628736
"347"	"LRRC32"	4.45455642421897	5.7261596830209	5.64601545330913	3.51776662091089	3.71990938228439	4.34403062605215	3.09486522014374	5.20028654589827	5.13133026629256	6.49639165542396	5.19967587672548	5.4810948416745	6.00908087868981	5.00230914681979	5.16399092103536	5.99174652644715	6.31131995073236	4.68921374912878	5.02582831572893	4.24392532899654	5.79358296248571	8.03033889212795
"348"	"NR1I3"	2.883650473464	1.54843221438653	2.15497190347718	4.11779707879265	3.76738999997238	3.84630795886484	1.80314358122102	1.42430639995822	2.57424481957753	1.7527013583038	2.40486221931417	2.33579587844048	0.76356410213628	2.53582118146156	1.65491348762892	0.971748275569829	0.73137086786669	1.77576086626792	0.287641185889015	2.22028177664359	2.3832682562507	1.80314358122102
